STATE,MONTH_NAME,EVENT_TYPE,CZ_NAME,Severity
ARIZONA,October,Flash Flood,MARICOPA,1
ARIZONA,October,Flash Flood,MARICOPA,1
ARIZONA,October,Flash Flood,MARICOPA,1
ARIZONA,October,Flash Flood,LA PAZ,1
ARIZONA,October,Flash Flood,PINAL,1
NEBRASKA,June,Flash Flood,CUMING,1
WISCONSIN,February,Flood,JEFFERSON,1
WISCONSIN,February,Flood,GREEN,1
WISCONSIN,February,Flood,LAFAYETTE,1
VIRGINIA,February,Flood,WISE,1
MASSACHUSETTS,January,Flood,ESSEX,1
WISCONSIN,February,Flood,WALWORTH,1
WISCONSIN,February,Flood,RACINE,1
WISCONSIN,February,Flood,KENOSHA,1
CALIFORNIA,January,Flood,ORANGE,1
OHIO,January,Flood,WASHINGTON,1
OHIO,January,Flood,MORGAN,1
WEST VIRGINIA,February,Flood,TAYLOR,1
MISSOURI,February,Flood,CHRISTIAN,1
WEST VIRGINIA,February,Flood,WYOMING,1
MISSOURI,February,Flood,GREENE,1
MISSOURI,February,Flood,WEBSTER,1
KENTUCKY,February,Flood,LAWRENCE,1
VIRGINIA,February,Flood,NORTON (C),1
ILLINOIS,March,Flood,JACKSON,1
MISSOURI,March,Flood,CAPE GIRARDEAU,1
ILLINOIS,April,Flood,JACKSON,1
OHIO,April,Flood,ATHENS,1
ILLINOIS,April,Flood,WHITE,1
ILLINOIS,April,Flood,ALEXANDER,1
ILLINOIS,April,Flood,WHITE,1
WEST VIRGINIA,April,Flood,RANDOLPH,1
ILLINOIS,April,Flood,MASSAC,1
ILLINOIS,April,Flood,POPE,1
KENTUCKY,April,Flood,GRAVES,1
TENNESSEE,April,Flood,CUMBERLAND,1
KENTUCKY,September,Flood,HARLAN,1
IDAHO,April,Flood,CLEARWATER,1
MASSACHUSETTS,May,Flood,WORCESTER,1
IDAHO,May,Flood,BONNER,1
MASSACHUSETTS,May,Flood,WORCESTER,1
KENTUCKY,May,Flood,DAVIESS,1
NORTH CAROLINA,May,Flood,CALDWELL,1
WASHINGTON,May,Flood,FERRY,1
NORTH CAROLINA,May,Flood,BURKE,1
IDAHO,May,Flood,BENEWAH,1
MISSOURI,August,Flood,STONE,1
MASSACHUSETTS,September,Flood,BRISTOL,1
WISCONSIN,August,Flood,BROWN,1
WISCONSIN,February,Flood,ROCK,1
PENNSYLVANIA,September,Flood,WESTMORELAND,1
PENNSYLVANIA,September,Flood,WESTMORELAND,1
PENNSYLVANIA,September,Flood,WASHINGTON,1
PENNSYLVANIA,September,Flood,WESTMORELAND,1
PENNSYLVANIA,September,Flood,WESTMORELAND,1
PENNSYLVANIA,September,Flood,WESTMORELAND,1
MARYLAND,September,Flood,GARRETT,1
PENNSYLVANIA,September,Flood,BEAVER,1
PENNSYLVANIA,September,Flood,WASHINGTON,1
PENNSYLVANIA,September,Flood,BEAVER,1
WEST VIRGINIA,September,Flood,GILMER,1
PENNSYLVANIA,September,Flood,BEAVER,1
WEST VIRGINIA,September,Flood,HARRISON,1
PENNSYLVANIA,September,Flood,BEAVER,1
PENNSYLVANIA,September,Flood,BEAVER,1
MASSACHUSETTS,August,Flood,MIDDLESEX,1
MASSACHUSETTS,August,Flood,FRANKLIN,1
MASSACHUSETTS,August,Flood,MIDDLESEX,1
MASSACHUSETTS,August,Flood,MIDDLESEX,1
NEW YORK,August,Flood,BROOME,1
MASSACHUSETTS,August,Flood,BARNSTABLE,1
MASSACHUSETTS,August,Flood,BARNSTABLE,1
MASSACHUSETTS,August,Flood,MIDDLESEX,1
OHIO,August,Flood,WARREN,1
RHODE ISLAND,August,Flood,PROVIDENCE,1
ALABAMA,February,Flood,HOUSTON,1
WISCONSIN,May,Flood,KENOSHA,1
MISSISSIPPI,December,Flood,JONES,1
MISSISSIPPI,December,Flood,MARION,1
WISCONSIN,September,Flood,GREEN LAKE,1
NORTH CAROLINA,December,Flood,HENDERSON,1
NORTH CAROLINA,December,Flood,TRANSYLVANIA,1
SOUTH CAROLINA,December,Flood,DORCHESTER,1
SOUTH CAROLINA,December,Flood,DORCHESTER,1
WISCONSIN,September,Flood,MARQUETTE,1
WISCONSIN,September,Flood,ROCK,1
WISCONSIN,September,Flood,JEFFERSON,1
WISCONSIN,September,Flood,JEFFERSON,1
RHODE ISLAND,July,Flood,PROVIDENCE,1
TEXAS,October,Flood,JOHNSON,1
SOUTH CAROLINA,August,Flood,DORCHESTER,1
ILLINOIS,September,Flood,JACKSON,1
INDIANA,September,Flood,WARRICK,1
INDIANA,September,Flood,POSEY,1
WISCONSIN,October,Flood,RACINE,1
WISCONSIN,October,Flood,JEFFERSON,1
WISCONSIN,August,Flood,JEFFERSON,1
TEXAS,January,Tornado,HOPKINS,1
LOUISIANA,April,Tornado,CADDO,1
TEXAS,April,Tornado,HARRISON,1
ARKANSAS,June,Tornado,PRAIRIE,1
OKLAHOMA,May,Tornado,OSAGE,1
OHIO,May,Tornado,MIAMI,1
MINNESOTA,September,Tornado,GOODHUE,1
VIRGINIA,September,Tornado,RICHMOND (C),1
VIRGINIA,September,Tornado,RICHMOND (C),1
MISSOURI,August,Tornado,VERNON,1
NORTH DAKOTA,June,Tornado,MORTON,1
PENNSYLVANIA,June,Tornado,WASHINGTON,1
PENNSYLVANIA,August,Tornado,ELK,1
MINNESOTA,September,Tornado,WINONA,1
OKLAHOMA,May,Tornado,TILLMAN,1
OKLAHOMA,May,Tornado,TILLMAN,1
OKLAHOMA,May,Tornado,TILLMAN,1
SOUTH CAROLINA,September,Tornado,HORRY,1
GEORGIA,October,Tornado,PEACH,1
NORTH CAROLINA,September,Tornado,NEW HANOVER,1
FLORIDA,December,Tornado,POLK,1
FLORIDA,July,Tornado,MIAMI-DADE,1
VIRGINIA,October,Tornado,MIDDLESEX,1
LOUISIANA,October,Tornado,CALCASIEU,1
LOUISIANA,October,Tornado,BEAUREGARD,1
LOUISIANA,October,Tornado,BEAUREGARD,1
TEXAS,October,Tornado,HILL,1
OKLAHOMA,October,Tornado,OKLAHOMA,1
TEXAS,October,Tornado,NEWTON,1
LOUISIANA,October,Tornado,RAPIDES,1
LOUISIANA,October,Tornado,CAMERON,1
PENNSYLVANIA,October,Tornado,LACKAWANNA,1
PENNSYLVANIA,October,Tornado,WARREN,1
OKLAHOMA,November,Tornado,SEQUOYAH,1
ARKANSAS,April,Tornado,WHITE,1
KENTUCKY,September,Tornado,DAVIESS,1
MINNESOTA,September,Tornado,WABASHA,1
NORTH DAKOTA,July,Tornado,DUNN,1
NORTH CAROLINA,October,Tropical Storm,CABARRUS,1
NORTH CAROLINA,October,Tropical Storm,CATAWBA,1
NORTH CAROLINA,October,Tropical Storm,MECKLENBURG,1
NORTH CAROLINA,October,Tropical Storm,UNION,1
SOUTH CAROLINA,November,Flash Flood,RICHLAND,1
KENTUCKY,September,Flash Flood,MENIFEE,1
PENNSYLVANIA,June,Flash Flood,WESTMORELAND,1
PENNSYLVANIA,June,Flash Flood,WESTMORELAND,1
INDIANA,September,Flood,MONTGOMERY,1
IOWA,June,Tornado,DALLAS,1
ALABAMA,June,Tornado,CULLMAN,1
MISSISSIPPI,April,Flash Flood,NEWTON,1
IOWA,June,Flash Flood,FAYETTE,1
CALIFORNIA,July,Flash Flood,INYO,1
TEXAS,August,Flash Flood,GAINES,1
PENNSYLVANIA,June,Flash Flood,ALLEGHENY,1
PENNSYLVANIA,June,Flash Flood,ALLEGHENY,1
PENNSYLVANIA,July,Flash Flood,ALLEGHENY,1
PENNSYLVANIA,July,Flash Flood,ALLEGHENY,1
WISCONSIN,August,Flash Flood,DANE,1
INDIANA,June,Flash Flood,KNOX,1
WEST VIRGINIA,April,Flood,FAYETTE,1
WEST VIRGINIA,April,Flood,BARBOUR,1
WEST VIRGINIA,April,Flood,LEWIS,1
WISCONSIN,September,Flood,CLARK,1
WISCONSIN,September,Flood,CLARK,1
WISCONSIN,October,Flood,LAFAYETTE,1
WISCONSIN,August,Flood,WASHINGTON,1
MISSOURI,September,Flood,CAPE GIRARDEAU,1
KENTUCKY,February,Tornado,CHRISTIAN,1
LOUISIANA,April,Tornado,NATCHITOCHES,1
TEXAS,April,Tornado,GREGG,1
KENTUCKY,September,Tornado,HANCOCK,1
OKLAHOMA,November,Tornado,JOHNSTON,1
IOWA,October,Tornado,ADAIR,1
INDIANA,April,Tornado,FOUNTAIN,1
INDIANA,June,Flash Flood,KNOX,1
TENNESSEE,March,Flash Flood,MAURY,1
KANSAS,August,Flood,FORD,1
TEXAS,September,Flash Flood,ECTOR,1
PENNSYLVANIA,July,Flash Flood,BRADFORD,1
MISSISSIPPI,August,Flash Flood,JEFFERSON DAVIS,1
WISCONSIN,June,Flash Flood,GRANT,1
MISSISSIPPI,December,Flash Flood,MARION,1
MISSISSIPPI,November,Flash Flood,RANKIN,1
INDIANA,June,Flood,DECATUR,1
WISCONSIN,October,Flood,ROCK,1
ILLINOIS,April,Tornado,WILLIAMSON,1
ILLINOIS,May,Tornado,UNION,1
LOUISIANA,December,Tornado,ACADIA,1
LOUISIANA,December,Tornado,VERNON,1
OREGON,October,Tornado,MULTNOMAH,1
LOUISIANA,October,Tornado,ALLEN,1
LOUISIANA,October,Tornado,RAPIDES,1
GEORGIA,December,Flood,EVANS,1
FLORIDA,May,Tornado,MARTIN,1
ALABAMA,March,Tornado,CALHOUN,1
GEORGIA,December,Tornado,CAMDEN,1
OKLAHOMA,April,Wildfire,WOODWARD,1
MISSISSIPPI,April,Flash Flood,CLARKE,1
INDIANA,June,Flash Flood,JENNINGS,1
NEW YORK,September,Flash Flood,TIOGA,1
PENNSYLVANIA,August,Flash Flood,SUSQUEHANNA,1
NEW MEXICO,August,Flash Flood,LEA,1
NEW YORK,June,Flash Flood,STEUBEN,1
MISSISSIPPI,December,Flash Flood,MARION,1
MISSISSIPPI,November,Flash Flood,RANKIN,1
INDIANA,June,Flood,BARTHOLOMEW,1
INDIANA,July,Flood,DELAWARE,1
GEORGIA,April,Tornado,LAURENS,1
MINNESOTA,May,Tornado,FILLMORE,1
IOWA,September,Tornado,KOSSUTH,1
ARKANSAS,April,Flash Flood,CHICOT,1
IOWA,July,Tornado,JASPER,1
VIRGINIA,September,Flood,CRAIG,1
CALIFORNIA,March,Avalanche,GREATER LAKE TAHOE AREA,1
CALIFORNIA,June,Wildfire,ORANGE COUNTY COASTAL,1
IDAHO,February,Avalanche,CARIBOU HIGHLANDS,1
COLORADO,January,Avalanche,SOUTHWESTERN SAN JUAN MOUNTAINS,1
IDAHO,January,Avalanche,UPPER SNAKE HIGHLANDS,1
IDAHO,January,Avalanche,UPPER SNAKE HIGHLANDS,1
WYOMING,February,Avalanche,TETON & GROS VENTRE MOUNTAINS,1
WYOMING,December,Avalanche,SALT RIVER & WYOMING RANGES,1
HAWAII,February,Flash Flood,HAWAII,1
KENTUCKY,February,Flash Flood,UNION,1
OKLAHOMA,March,Flash Flood,JOHNSTON,1
WISCONSIN,June,Flash Flood,ASHLAND,1
TEXAS,September,Flash Flood,TARRANT,1
VIRGINIA,May,Flash Flood,MADISON,1
TENNESSEE,December,Flash Flood,MARION,1
NORTH CAROLINA,September,Flash Flood,ANSON,1
NORTH CAROLINA,September,Flash Flood,GUILFORD,1
PENNSYLVANIA,July,Flood,DAUPHIN,1
PENNSYLVANIA,July,Flood,ADAMS,1
OKLAHOMA,February,Flood,ADAIR,1
ILLINOIS,February,Flood,WILL,1
INDIANA,April,Flood,BARTHOLOMEW,1
PUERTO RICO,April,Flood,SAN SEBASTIAN,1
PUERTO RICO,August,Flood,PONCE,1
VIRGINIA,September,Flood,ROANOKE (C),1
OHIO,February,Flood,SHELBY,1
TENNESSEE,May,Flood,WASHINGTON,1
NORTH CAROLINA,September,Flood,DUPLIN,1
NORTH CAROLINA,September,Flood,DUPLIN,1
NORTH CAROLINA,September,Flood,DUPLIN,1
OHIO,March,Flood,ROSS,1
TEXAS,October,Flood,UVALDE,1
KANSAS,October,Flood,MIAMI,1
NORTH CAROLINA,September,Hurricane,COASTAL NEW HANOVER,1
FLORIDA,September,Tropical Storm,ESCAMBIA COASTAL,1
NORTH CAROLINA,September,Tropical Storm,DUPLIN,1
NORTH CAROLINA,September,Tropical Storm,DUPLIN,1
NORTH CAROLINA,September,Tropical Storm,CRAVEN,1
NORTH CAROLINA,September,Tropical Storm,LENOIR,1
NORTH CAROLINA,September,Tropical Storm,LENOIR,1
TEXAS,March,Wildfire,FAYETTE,1
OREGON,July,Wildfire,JACKSON COUNTY,1
CALIFORNIA,July,Wildfire,CENTRAL SISKIYOU COUNTY,1
OREGON,July,Wildfire,NORTH CENTRAL OREGON,1
MAINE,November,Coastal Flood,COASTAL CUMBERLAND,1
NEW HAMPSHIRE,November,Coastal Flood,COASTAL ROCKINGHAM,1
MISSISSIPPI,February,Flash Flood,TIPPAH,1
MISSISSIPPI,February,Flash Flood,RANKIN,1
ARKANSAS,February,Flash Flood,HOT SPRING,1
WEST VIRGINIA,August,Flash Flood,FAYETTE,1
MISSISSIPPI,February,Flash Flood,MADISON,1
TENNESSEE,August,Flash Flood,TROUSDALE,1
CALIFORNIA,January,Flash Flood,SAN BERNARDINO,1
NEW YORK,January,Flash Flood,RENSSELAER,1
MISSOURI,February,Flash Flood,WEBSTER,1
MISSOURI,February,Flash Flood,MCDONALD,1
ARKANSAS,February,Flash Flood,LAWRENCE,1
AMERICAN SAMOA,September,Flash Flood,TUTUILA,1
MISSISSIPPI,April,Flash Flood,WARREN,1
MISSISSIPPI,April,Flash Flood,RANKIN,1
MISSISSIPPI,April,Flash Flood,WARREN,1
TEXAS,September,Flash Flood,GRAYSON,1
TEXAS,September,Flash Flood,FANNIN,1
KENTUCKY,June,Flash Flood,SCOTT,1
TEXAS,September,Flash Flood,DENTON,1
VIRGINIA,June,Flash Flood,RICHMOND,1
COLORADO,June,Flash Flood,WELD,1
PENNSYLVANIA,June,Flash Flood,ALLEGHENY,1
TEXAS,September,Flash Flood,DENTON,1
TEXAS,September,Flash Flood,COLLIN,1
TEXAS,September,Flash Flood,DENTON,1
TEXAS,September,Flash Flood,TARRANT,1
NORTH CAROLINA,September,Flash Flood,MECKLENBURG,1
NORTH CAROLINA,September,Flash Flood,YANCEY,1
TEXAS,September,Flash Flood,MIDLAND,1
TEXAS,September,Flash Flood,DALLAS,1
TEXAS,September,Flash Flood,TARRANT,1
ARKANSAS,June,Flash Flood,ASHLEY,1
TEXAS,September,Flash Flood,DALLAS,1
WEST VIRGINIA,July,Flash Flood,KANAWHA,1
AMERICAN SAMOA,October,Flash Flood,TUTUILA,1
NEW MEXICO,July,Flash Flood,SANDOVAL,1
ILLINOIS,July,Flash Flood,WILLIAMSON,1
KENTUCKY,September,Flash Flood,CAMPBELL,1
NEW MEXICO,September,Flash Flood,DE BACA,1
NORTH CAROLINA,May,Flash Flood,SWAIN,1
SOUTH DAKOTA,May,Flash Flood,FALL RIVER,1
WEST VIRGINIA,May,Flash Flood,GILMER,1
NORTH CAROLINA,May,Flash Flood,HENDERSON,1
KENTUCKY,May,Flash Flood,GRANT,1
TEXAS,May,Flash Flood,MONTGOMERY,1
CALIFORNIA,July,Flash Flood,SAN BERNARDINO,1
NEVADA,July,Flash Flood,CLARK,1
ARIZONA,July,Flash Flood,MOHAVE,1
ARIZONA,July,Flash Flood,MOHAVE,1
WEST VIRGINIA,September,Flash Flood,GREENBRIER,1
ARIZONA,September,Flash Flood,COCHISE,1
ILLINOIS,July,Flash Flood,HENRY,1
KENTUCKY,September,Flash Flood,JEFFERSON,1
PENNSYLVANIA,August,Flash Flood,BRADFORD,1
WISCONSIN,August,Flash Flood,OUTAGAMIE,1
ARKANSAS,August,Flash Flood,CRAWFORD,1
KENTUCKY,September,Flash Flood,SCOTT,1
NEW YORK,July,Flash Flood,CHEMUNG,1
NEW MEXICO,July,Flash Flood,SOCORRO,1
NEW YORK,September,Flash Flood,CHEMUNG,1
ILLINOIS,July,Flash Flood,HENRY,1
PENNSYLVANIA,July,Flash Flood,BRADFORD,1
PENNSYLVANIA,July,Flash Flood,LUZERNE,1
VIRGINIA,September,Flash Flood,FRANKLIN,1
NEW YORK,September,Flash Flood,CHEMUNG,1
PENNSYLVANIA,July,Flash Flood,BRADFORD,1
KENTUCKY,September,Flash Flood,JEFFERSON,1
NEW YORK,September,Flash Flood,OTSEGO,1
NEW YORK,September,Flash Flood,OTSEGO,1
NEW YORK,September,Flash Flood,CHENANGO,1
KENTUCKY,July,Flash Flood,GARRARD,1
WEST VIRGINIA,September,Flash Flood,KANAWHA,1
NEBRASKA,September,Flash Flood,THAYER,1
NEBRASKA,September,Flash Flood,NUCKOLLS,1
NEW YORK,September,Flash Flood,STEUBEN,1
NEW YORK,September,Flash Flood,CHEMUNG,1
NEW YORK,September,Flash Flood,CHEMUNG,1
NEBRASKA,September,Flash Flood,CLAY,1
NEBRASKA,September,Flash Flood,FILLMORE,1
PENNSYLVANIA,August,Flash Flood,BRADFORD,1
PENNSYLVANIA,July,Flash Flood,BRADFORD,1
OKLAHOMA,August,Flash Flood,TULSA,1
ILLINOIS,September,Flash Flood,WABASH,1
PENNSYLVANIA,August,Flash Flood,SUSQUEHANNA,1
CALIFORNIA,August,Flash Flood,SAN BERNARDINO,1
NEW YORK,August,Flash Flood,SULLIVAN,1
NEW YORK,August,Flash Flood,BROOME,1
NEW YORK,August,Flash Flood,CHEMUNG,1
NORTH CAROLINA,August,Flash Flood,GUILFORD,1
NEW YORK,August,Flash Flood,MADISON,1
NEW YORK,August,Flash Flood,SENECA,1
PENNSYLVANIA,August,Flash Flood,BRADFORD,1
NORTH CAROLINA,August,Flash Flood,FORSYTH,1
PENNSYLVANIA,August,Flash Flood,SUSQUEHANNA,1
WEST VIRGINIA,August,Flash Flood,BRAXTON,1
PENNSYLVANIA,August,Flash Flood,BRADFORD,1
PENNSYLVANIA,August,Flash Flood,SUSQUEHANNA,1
PENNSYLVANIA,August,Flash Flood,SUSQUEHANNA,1
MISSISSIPPI,August,Flash Flood,JONES,1
NEW MEXICO,August,Flash Flood,SANTA FE,1
MISSISSIPPI,August,Flash Flood,FORREST,1
ARKANSAS,August,Flash Flood,ASHLEY,1
WEST VIRGINIA,June,Flash Flood,BARBOUR,1
WEST VIRGINIA,June,Flash Flood,PLEASANTS,1
OKLAHOMA,June,Flash Flood,OKLAHOMA,1
OKLAHOMA,June,Flash Flood,MAJOR,1
OHIO,June,Flash Flood,HOLMES,1
OKLAHOMA,June,Flash Flood,OKLAHOMA,1
OKLAHOMA,June,Flash Flood,GRADY,1
PENNSYLVANIA,September,Flash Flood,BRADFORD,1
IOWA,June,Flash Flood,BOONE,1
NEW YORK,August,Flash Flood,TIOGA,1
IOWA,June,Flash Flood,KOSSUTH,1
MINNESOTA,June,Flash Flood,WINONA,1
IOWA,June,Flash Flood,WINNEBAGO,1
MICHIGAN,June,Flash Flood,MARQUETTE,1
NORTH CAROLINA,July,Flash Flood,WAKE,1
TENNESSEE,February,Flash Flood,CROCKETT,1
GEORGIA,May,Flash Flood,WHITE,1
NORTH CAROLINA,July,Flash Flood,WAKE,1
NEW YORK,September,Flash Flood,STEUBEN,1
MARYLAND,August,Flash Flood,CARROLL,1
TEXAS,September,Flash Flood,DENTON,1
MARYLAND,August,Flash Flood,FREDERICK,1
MISSISSIPPI,December,Flash Flood,FORREST,1
SOUTH CAROLINA,September,Flash Flood,MARION,1
SOUTH CAROLINA,September,Flash Flood,DARLINGTON,1
FLORIDA,December,Flash Flood,SANTA ROSA,1
NORTH CAROLINA,September,Flash Flood,COLUMBUS,1
NORTH CAROLINA,September,Flash Flood,ROBESON,1
NORTH CAROLINA,September,Flash Flood,ROBESON,1
ALABAMA,September,Flash Flood,CLARKE,1
SOUTH CAROLINA,September,Flash Flood,HORRY,1
SOUTH CAROLINA,September,Flash Flood,MARLBORO,1
NORTH CAROLINA,September,Flash Flood,BLADEN,1
NORTH CAROLINA,September,Flash Flood,BLADEN,1
NORTH CAROLINA,September,Flash Flood,ROBESON,1
NORTH CAROLINA,September,Flash Flood,ROBESON,1
GEORGIA,June,Flash Flood,HALL,1
NORTH CAROLINA,September,Flash Flood,BLADEN,1
NORTH CAROLINA,September,Flash Flood,ROBESON,1
SOUTH CAROLINA,September,Flash Flood,MARLBORO,1
GEORGIA,July,Flash Flood,GILMER,1
SOUTH CAROLINA,September,Flash Flood,HORRY,1
NORTH CAROLINA,September,Flash Flood,BLADEN,1
NORTH CAROLINA,September,Flash Flood,ROBESON,1
SOUTH CAROLINA,September,Flash Flood,DARLINGTON,1
NORTH CAROLINA,September,Flash Flood,BLADEN,1
FLORIDA,December,Flash Flood,HOLMES,1
SOUTH CAROLINA,September,Flash Flood,DARLINGTON,1
NORTH CAROLINA,September,Flash Flood,COLUMBUS,1
NORTH CAROLINA,September,Flash Flood,COLUMBUS,1
NORTH CAROLINA,September,Flash Flood,BLADEN,1
NORTH CAROLINA,September,Flash Flood,BLADEN,1
IOWA,September,Flash Flood,MAHASKA,1
AMERICAN SAMOA,September,Flash Flood,TUTUILA,1
ARIZONA,July,Flash Flood,GILA,1
IOWA,September,Flash Flood,MAHASKA,1
IOWA,September,Flash Flood,TAMA,1
IOWA,September,Flash Flood,UNION,1
ARIZONA,July,Flash Flood,LA PAZ,1
IOWA,September,Flash Flood,MAHASKA,1
IOWA,September,Flash Flood,BLACK HAWK,1
CALIFORNIA,October,Flash Flood,LAKE,1
OKLAHOMA,October,Flash Flood,WASHITA,1
PENNSYLVANIA,October,Flash Flood,ALLEGHENY,1
NORTH CAROLINA,November,Flash Flood,ORANGE,1
TENNESSEE,November,Flash Flood,DAVIDSON,1
CALIFORNIA,August,Flash Flood,RIVERSIDE,1
ARIZONA,August,Flash Flood,MARICOPA,1
ARIZONA,October,Flash Flood,LA PAZ,1
ARIZONA,August,Flash Flood,MARICOPA,1
ARIZONA,August,Flash Flood,YUMA,1
ARIZONA,August,Flash Flood,YUMA,1
ARIZONA,July,Flash Flood,PINAL,1
TEXAS,November,Flash Flood,JEFFERSON,1
ARIZONA,August,Flash Flood,MARICOPA,1
ARIZONA,October,Flash Flood,PINAL,1
ARIZONA,August,Flash Flood,PIMA,1
ARIZONA,October,Flash Flood,PINAL,1
ARIZONA,July,Flash Flood,GRAHAM,1
INDIANA,April,Flash Flood,MORGAN,1
INDIANA,September,Flash Flood,CLAY,1
PENNSYLVANIA,October,Flash Flood,ALLEGHENY,1
WISCONSIN,February,Flood,KENOSHA,1
WISCONSIN,February,Flood,WAUKESHA,1
WISCONSIN,February,Flood,LAFAYETTE,1
WISCONSIN,February,Flood,DANE,1
WISCONSIN,February,Flood,GREEN,1
TENNESSEE,February,Flood,TIPTON,1
WEST VIRGINIA,February,Flood,RALEIGH,1
WEST VIRGINIA,February,Flood,MINGO,1
KENTUCKY,February,Flood,BREATHITT,1
TEXAS,December,Flood,WICHITA,1
MISSISSIPPI,February,Flood,WASHINGTON,1
WEST VIRGINIA,February,Flood,MCDOWELL,1
CALIFORNIA,March,Flood,SACRAMENTO,1
OHIO,February,Flood,WASHINGTON,1
MISSOURI,February,Flood,WEBSTER,1
TENNESSEE,February,Flood,GIBSON,1
TENNESSEE,February,Flood,BENTON,1
TENNESSEE,February,Flood,LAUDERDALE,1
KENTUCKY,March,Flood,LIVINGSTON,1
KENTUCKY,March,Flood,MARSHALL,1
KENTUCKY,March,Flood,BALLARD,1
KENTUCKY,March,Flood,CALLOWAY,1
KENTUCKY,March,Flood,LYON,1
KENTUCKY,March,Flood,TRIGG,1
WYOMING,March,Flood,TETON,1
ARKANSAS,March,Flood,ASHLEY,1
WASHINGTON,April,Flood,OKANOGAN,1
INDIANA,April,Flood,VANDERBURGH,1
WEST VIRGINIA,April,Flood,UPSHUR,1
WEST VIRGINIA,April,Flood,MCDOWELL,1
NORTH CAROLINA,September,Flood,MCDOWELL,1
WEST VIRGINIA,April,Flood,HARDY,1
WISCONSIN,May,Flood,RICHLAND,1
WEST VIRGINIA,May,Flood,PUTNAM,1
WEST VIRGINIA,May,Flood,CABELL,1
FLORIDA,May,Flood,BROWARD,1
MICHIGAN,September,Flood,MARQUETTE,1
KENTUCKY,September,Flood,GREENUP,1
PENNSYLVANIA,September,Flood,BUTLER,1
WISCONSIN,February,Flood,ROCK,1
PENNSYLVANIA,September,Flood,ARMSTRONG,1
PENNSYLVANIA,September,Flood,ARMSTRONG,1
PENNSYLVANIA,September,Flood,ALLEGHENY,1
MISSOURI,September,Flood,BENTON,1
PENNSYLVANIA,September,Flood,WASHINGTON,1
OKLAHOMA,August,Flood,CLEVELAND,1
MASSACHUSETTS,August,Flood,SUFFOLK,1
MASSACHUSETTS,August,Flood,ESSEX,1
MASSACHUSETTS,August,Flood,BRISTOL,1
MASSACHUSETTS,August,Flood,HAMPDEN,1
MARYLAND,May,Flood,FREDERICK,1
VIRGINIA,June,Flood,SPOTSYLVANIA,1
MASSACHUSETTS,June,Flood,WORCESTER,1
IDAHO,June,Flood,CUSTER,1
SOUTH DAKOTA,May,Flood,FALL RIVER,1
WISCONSIN,October,Flood,KENOSHA,1
NORTH CAROLINA,December,Flood,BUNCOMBE,1
IOWA,September,Flood,FRANKLIN,1
MASSACHUSETTS,July,Flood,NORFOLK,1
SOUTH DAKOTA,July,Flood,LINCOLN,1
WISCONSIN,August,Flood,GREEN,1
ILLINOIS,September,Flood,WAYNE,1
INDIANA,September,Flood,PIKE,1
INDIANA,September,Flood,GIBSON,1
TEXAS,October,Flood,HOCKLEY,1
ILLINOIS,September,Flood,WHITE,1
FLORIDA,May,Tornado,DE SOTO,1
ARKANSAS,January,Tornado,FRANKLIN,1
TEXAS,March,Tornado,CALDWELL,1
LOUISIANA,March,Tornado,CALCASIEU,1
ALABAMA,February,Tornado,WASHINGTON,1
MISSISSIPPI,March,Tornado,RANKIN,1
MISSISSIPPI,April,Tornado,JEFFERSON DAVIS,1
LOUISIANA,April,Tornado,ALLEN,1
WEST VIRGINIA,June,Tornado,MONONGALIA,1
PENNSYLVANIA,June,Tornado,WESTMORELAND,1
ILLINOIS,September,Tornado,COOK,1
OHIO,May,Tornado,BROWN,1
MISSOURI,May,Tornado,DOUGLAS,1
MISSOURI,August,Tornado,BARTON,1
SOUTH CAROLINA,August,Tornado,ABBEVILLE,1
NEW YORK,August,Tornado,QUEENS,1
FLORIDA,December,Tornado,HILLSBOROUGH,1
FLORIDA,June,Tornado,VOLUSIA,1
OKLAHOMA,May,Tornado,GRADY,1
OKLAHOMA,May,Tornado,CLEVELAND,1
OKLAHOMA,May,Tornado,MCCLAIN,1
OKLAHOMA,May,Tornado,PONTOTOC,1
OKLAHOMA,May,Tornado,MCCLAIN,1
PENNSYLVANIA,July,Tornado,TIOGA,1
OKLAHOMA,May,Tornado,WOODS,1
IOWA,October,Tornado,APPANOOSE,1
GEORGIA,June,Tornado,WALKER,1
GEORGIA,December,Tornado,TIFT,1
GEORGIA,October,Tornado,FULTON,1
OKLAHOMA,October,Tornado,OKLAHOMA,1
VIRGINIA,October,Tornado,GLOUCESTER,1
LOUISIANA,October,Tornado,CALCASIEU,1
LOUISIANA,October,Tornado,RAPIDES,1
LOUISIANA,October,Tornado,BEAUREGARD,1
LOUISIANA,October,Tornado,RAPIDES,1
OHIO,October,Tornado,ATHENS,1
TENNESSEE,November,Tornado,HICKMAN,1
TENNESSEE,November,Tornado,HICKMAN,1
TENNESSEE,November,Tornado,WAYNE,1
LOUISIANA,November,Tornado,CATAHOULA,1
LOUISIANA,November,Tornado,AVOYELLES,1
MISSISSIPPI,November,Tornado,SMITH,1
LOUISIANA,November,Tornado,AVOYELLES,1
MISSISSIPPI,November,Tornado,RANKIN,1
MISSISSIPPI,November,Tornado,SCOTT,1
MISSISSIPPI,September,Tropical Depression,NOXUBEE,1
